500.494	27111.18	
500.702	27168.52	
500.911	27518.73	
501.119	27494.15	
501.327	27586.31	
501.535	27449.1	
501.743	27860.74	
501.952	28098.3	
502.16	28069.63	
502.368	27948.8	
502.576	27959.04	
502.784	28329.72	
502.992	28280.57	
503.2	28395.26	
503.408	28620.53	
503.616	28972.78	
503.824	28616.44	
504.032	28913.39	
504.24	28804.85	
504.448	28878.58	
504.656	28983.02	
504.864	29312.75	
505.072	29220.59	
505.28	29165.29	
505.488	28993.26	
505.696	29562.6	
505.904	29716.2	
506.112	29482.73	
506.32	29566.7	
506.528	29515.5	
506.736	29843.17	
506.943	29646.57	
507.151	30033.63	
507.359	29994.72	
507.567	29877.99	
507.775	30074.59	
507.982	30136.03	
508.19	30650.07	
508.398	30105.31	
508.606	30498.52	
508.813	30435.03	
509.021	30779.09	
509.229	30797.52	
509.437	30533.34	
509.644	31493.83	
509.852	31094.48	
510.059	31301.33	
510.267	31512.27	
510.475	31434.44	
510.682	31643.34	
510.89	31182.54	
511.097	31493.83	
511.305	31760.07	
511.512	32067.27	
511.72	31981.25	
511.928	31553.23	
512.135	32222.91	
512.343	32050.88	
512.55	32202.43	
512.757	32919.22	
512.965	32489.15	
513.172	32501.43	
513.38	32716.47	
513.587	33070.77	
513.794	32808.63	
514.002	33056.43	
514.209	33111.73	
514.417	33318.57	
514.624	33576.62	
514.831	33320.62	
515.039	33654.44	
515.246	33785.51	
515.453	34068.13	
515.66	33873.57	
515.868	33623.72	
516.075	34238.11	
516.282	33820.33	
516.489	33953.44	
516.696	33994.4	
516.904	34324.13	
517.111	34279.07	
517.318	34340.51	
517.525	34893.46	
517.732	33967.78	
517.939	34346.65	
518.146	34178.72	
518.353	34174.63	
518.561	34504.35	
518.768	34827.93	
518.975	34686.62	
519.182	35026.58	
519.389	34791.06	
519.596	34903.7	
519.803	35081.88	
520.01	34997.91	
520.217	35231.38	
520.423	35702.41	
520.63	35757.71	
520.837	36210.31	
521.044	36349.57	
521.251	36841.08	
521.458	37074.55	
521.665	36456.06	
521.872	36781.69	
522.079	37144.18	
522.285	37348.98	
522.492	36906.62	
522.699	37285.49	
522.906	37604.97	
523.112	37418.61	
523.319	37533.29	
523.526	37240.43	
523.733	37768.81	
523.939	37924.46	
524.146	38049.38	
524.353	37953.13	
524.559	38135.4	
524.766	38080.1	
524.973	38405.73	
525.179	38725.21	
525.386	38252.13	
525.592	38491.74	
525.799	38469.22	
526.006	38815.32	
526.212	38796.89	
526.419	38794.84	
526.625	39263.83	
526.832	39081.56	
527.038	39128.66	
527.245	39265.88	
527.451	39263.83	
527.658	39675.47	
527.864	39999.05	
528.07	40005.19	
528.277	39784.01	
528.483	39937.61	
528.69	40660.54	
528.896	40353.35	
529.102	40361.54	
529.309	40461.89	
529.515	41057.85	
529.721	40885.82	
529.928	41231.93	
530.134	41160.25	
530.34	41621.04	
530.546	41664.05	
530.753	41805.36	
530.959	41584.18	
531.165	41805.36	
531.371	42436.13	
531.578	41805.36	
531.784	42712.61	
531.99	42159.66	
532.196	42085.93	
532.402	42982.94	
532.608	42432.04	
532.814	42356.26	
533.02	42706.46	
533.227	43062.81	
533.433	43054.62	
533.639	42976.79	
533.845	42921.5	
534.051	43122.2	
534.257	43470.36	
534.463	43677.2	
534.669	43654.67	
534.875	43402.77	
535.081	44078.6	
535.286	44297.73	
535.492	44086.79	
535.698	44361.22	
535.904	44332.55	
536.11	44271.11	
536.316	44635.65	
536.522	44695.04	
536.728	44617.22	
536.933	44606.98	
537.139	44922.37	
537.345	45282.81	
537.551	45114.87	
537.757	44748.29	
537.962	45673.97	
538.168	44848.64	
538.374	45782.51	
538.579	45514.23	
538.785	45831.66	
538.991	45778.42	
539.196	46112.24	
539.402	45901.29	
539.608	46190.06	
539.813	46904.8	
540.019	46454.25	
540.225	46999.01	
540.43	46898.66	
540.636	47031.77	
540.841	46837.22	
541.047	46743.01	
541.252	46507.49	
541.458	46882.27	
541.663	47015.39	
541.869	47498.71	
542.074	47564.24	
542.28	47508.95	
542.485	47525.33	
542.691	47883.73	
542.896	47992.27	
543.101	47924.69	
543.307	47801.81	
543.512	47996.37	
543.718	48463.3	
543.923	48053.71	
544.128	48389.58	
544.333	48754.11	
544.539	48616.9	
544.744	48905.66	
544.949	48741.83	
545.155	48412.1	
545.36	48483.78	
545.565	48909.76	
545.77	48752.07	
545.975	48555.46	
546.181	48842.18	
546.386	48922.05	
546.591	49331.64	
546.796	48573.89	
547.001	48833.99	
547.206	49429.94	
547.411	49839.54	
547.617	49321.4	
547.822	49198.52	
548.027	49821.11	
548.232	49468.86	
548.437	49724.85	
548.642	49776.05	
548.847	49860.02	
549.052	49507.77	
549.257	49616.31	
549.462	49638.84	
549.667	49761.72	
549.871	50116.01	
550.076	50302.38	
550.281	49913.27	
550.486	50083.25	
550.691	50226.6	
550.896	50097.58	
551.101	49530.29	
551.306	50677.16	
551.51	50429.35	
551.715	49950.13	
551.92	50445.74	
552.125	50253.23	
552.329	50077.1	
552.534	50720.16	
552.739	50711.97	
552.944	50480.55	
553.148	50894.24	
553.353	50533.8	
553.558	50836.9	
553.762	50644.39	
553.967	50779.56	
554.172	50853.28	
554.376	50828.71	
554.581	50808.23	
554.785	50929.06	
554.99	51221.92	
555.195	50859.43	
555.399	50691.49	
555.604	50994.59	
555.808	50820.52	
556.013	51322.27	
556.217	50914.72	
556.422	50898.34	
556.626	51369.37	
556.83	51127.71	
557.035	51475.87	
557.239	50970.02	
557.444	51242.4	
557.648	50724.26	
557.852	51113.37	
558.057	50990.5	
558.261	51383.71	
558.465	51334.56	
558.67	51232.16	
558.874	50967.97	
559.078	51604.89	
559.283	51244.44	
559.487	51686.81	
559.691	51094.94	
559.895	51969.43	
560.1	52098.45	
560.304	51283.36	
560.508	51676.57	
560.712	51135.9	
560.916	51328.41	
561.12	50920.87	
561.325	51486.11	
561.529	51248.54	
561.733	51303.84	
561.937	51275.16	
562.141	51266.97	
562.345	51299.74	
562.549	51574.17	
562.753	51402.14	
562.957	51289.5	
563.161	51772.82	
563.365	51512.73	
563.569	51774.87	
563.773	51232.16	
563.977	51580.31	
564.181	51148.19	
564.385	51883.41	
564.589	51281.31	
564.792	51615.13	
564.996	50531.75	
565.2	51246.49	
565.404	50810.28	
565.608	51332.51	
565.812	51248.54	
566.015	51561.88	
566.219	51416.47	
566.423	51692.95	
566.627	51131.81	
566.83	51285.4	
567.034	51899.79	
567.238	51602.84	
567.442	51707.29	
567.645	51410.33	
567.849	51617.18	
568.053	51164.57	
568.256	51324.32	
568.46	51488.15	
568.663	50709.92	
568.867	50838.95	
569.071	51346.84	
569.274	51068.32	
569.478	50957.73	
569.681	51359.13	
569.885	50916.77	
570.088	51377.56	
570.292	51150.24	
570.495	51250.59	
570.699	50840.99	
570.902	50879.91	
571.106	50922.91	
571.309	51324.32	
571.512	51013.02	
571.716	50943.39	
571.919	50881.95	
572.122	50826.66	
572.326	50752.93	
572.529	50623.91	
572.732	50496.94	
572.936	50699.69	
573.139	50843.04	
573.342	50632.1	
573.546	50853.28	
573.749	51250.59	
573.952	50953.63	
574.155	50779.56	
574.358	50716.07	
574.562	51393.95	
574.765	50955.68	
574.968	50513.32	
575.171	51013.02	
575.374	50623.91	
575.577	51088.8	
575.78	50572.71	
575.983	50625.96	
576.187	50675.11	
576.39	50433.45	
576.593	50111.92	
576.796	50437.55	
576.999	50240.94	
577.202	50197.93	
577.405	50214.32	
577.608	50367.91	
577.811	49880.5	
578.014	50136.49	
578.216	49882.55	
578.419	50277.8	
578.622	50048.43	
578.825	49806.77	
579.028	49835.44	
579.231	49489.34	
579.434	49878.45	
579.636	49636.79	
579.839	49642.93	
580.042	50253.23	
580.245	49753.52	
580.448	50048.43	
580.65	50138.54	
580.853	49747.38	
581.056	49974.7	
581.259	49774	
581.461	49886.64	
581.664	50124.21	
581.867	49771.96	
582.069	50083.25	
582.272	50066.86	
582.474	50025.9	
582.677	49929.65	
582.88	49827.25	
583.082	49796.53	
583.285	50001.33	
583.487	49900.98	
583.69	49038.78	
583.892	49501.62	
584.095	49604.02	
584.297	49864.11	
584.5	49538.49	
584.702	49497.53	
584.905	49208.76	
585.107	48934.34	
585.31	49239.48	
585.512	49325.5	
585.714	49415.61	
585.917	49145.28	
586.119	49241.53	
586.321	49049.02	
586.524	49315.26	
586.726	49046.97	
586.928	48874.94	
587.131	48565.7	
587.333	49151.42	
587.535	49120.7	
587.737	49145.28	
587.94	48831.94	
588.142	48633.28	
588.344	49042.88	
588.546	48885.18	
588.748	48702.92	
588.95	48897.47	
589.153	48688.58	
589.355	48641.48	
589.557	48424.39	
589.759	49071.55	
589.961	48528.84	
590.163	49051.07	
590.365	48352.71	
590.567	48561.61	
590.769	48463.3	
590.971	48942.53	
591.173	48442.82	
591.375	48541.13	
591.577	48754.11	
591.779	48377.29	
591.981	48590.28	
592.183	48731.59	
592.385	48686.53	
592.587	48694.72	
592.788	48444.87	
592.99	48997.82	
593.192	48668.1	
593.394	48668.1	
593.596	48805.31	
593.798	48639.43	
593.999	48559.56	
594.201	48422.34	
594.403	48727.49	
594.605	48520.65	
594.806	48553.41	
595.008	49245.63	
595.21	49298.87	
595.411	48649.67	
595.613	49208.76	
595.815	48604.61	
596.016	49180.09	
596.218	49049.02	
596.42	48541.13	
596.621	48960.96	
596.823	49227.2	
597.024	49024.45	
597.226	49182.14	
597.427	49528.25	
597.629	49321.4	
597.83	49251.77	
598.032	49276.35	
598.233	49259.96	
598.435	49409.46	
598.636	49831.35	
598.838	49632.69	
599.039	49374.65	
599.24	49667.51	
599.442	49071.55	
599.643	49814.96	
599.844	49186.24	
600.046	49649.08	
600.247	49747.38	
600.448	49687.99	
600.65	49030.59	
600.851	49829.3	
601.052	49425.85	
601.253	49845.68	
601.455	50347.43	
601.656	49550.77	
601.857	49749.43	
602.058	49812.91	
602.26	49384.89	
602.461	50019.76	
602.662	50292.14	
602.863	50066.86	
603.064	49776.05	
603.265	50290.09	
603.466	50042.29	
603.667	50367.91	
603.868	50464.17	
604.069	50120.11	
604.27	50613.67	
604.471	50410.92	
604.672	50754.98	
604.873	50058.67	
605.074	50802.08	
605.275	50507.18	
605.476	50836.9	
605.677	50189.74	
605.878	50623.91	
606.079	50859.43	
606.28	50576.81	
606.481	50415.02	
606.682	50593.19	
606.882	50759.08	
607.083	50535.85	
607.284	50718.12	
607.485	50941.35	
607.686	50779.56	
607.886	51029.41	
608.087	50781.6	
608.288	50771.36	
608.488	51080.61	
608.689	51254.68	
608.89	51287.45	
609.091	51000.74	
609.291	51142.05	
609.492	51148.19	
609.692	51455.39	
609.893	51205.53	
610.094	51318.17	
610.294	51467.67	
610.495	50982.3	
610.695	51490.2	
610.896	51533.21	
611.096	50982.3	
611.297	50945.44	
611.497	50890.15	
611.698	51205.53	
611.898	51303.84	
612.099	51158.43	
612.299	51639.7	
612.5	51608.98	
612.7	51525.02	
612.9	51137.95	
613.101	51643.8	
613.301	51764.63	
613.501	51527.06	
613.702	51623.32	
613.902	52039.06	
614.102	51373.47	
614.303	51604.89	
614.503	51701.14	
614.703	52133.26	
614.903	51871.12	
615.104	51369.37	
615.304	52235.66	
615.504	52184.46	
615.704	51930.51	
615.904	51809.68	
616.104	52075.92	
616.305	52059.54	
616.505	51850.64	
616.705	52202.89	
616.905	51889.55	
617.105	52034.96	
617.305	51938.71	
617.505	51699.09	
617.705	52102.54	
617.905	52118.93	
618.105	52241.81	
618.305	52045.2	
618.505	52153.74	
618.705	52600.2	
618.905	51924.37	
619.105	52161.93	
619.305	52387.21	
619.504	52534.67	
619.704	52352.4	
619.904	52286.86	
620.104	52211.09	
620.304	52428.17	
620.504	52266.38	
620.704	52092.3	
620.903	52411.79	
621.103	51867.03	
621.303	52780.42	
621.503	52329.87	
621.702	51959.19	
621.902	52675.97	
622.102	52190.61	
622.301	52333.96	
622.501	52264.33	
622.701	52868.48	
622.9	52692.36	
623.1	52395.4	
623.299	52622.73	
623.499	52116.88	
623.699	52549	
623.898	52260.24	
624.098	52415.88	
624.297	52407.69	
624.497	52815.24	
624.696	52731.27	
624.896	52428.17	
625.095	52686.21	
625.295	52270.48	
625.494	52432.27	
625.694	52409.74	
625.893	52293	
626.092	51690.9	
626.292	51983.76	
626.491	52215.18	
626.69	52272.53	
626.89	52211.09	
627.089	52356.49	
627.288	51871.12	
627.488	51778.96	
627.687	51856.79	
627.886	51760.53	
628.085	52483.47	
628.285	52321.68	
628.484	52065.68	
628.683	52004.24	
628.882	52290.96	
629.081	52080.02	
629.28	51930.51	
629.48	52180.37	
629.679	51889.55	
629.878	51772.82	
630.077	51879.32	
630.276	51889.55	
630.475	52252.05	
630.674	52198.8	
630.873	51729.81	
631.072	52096.4	
631.271	51846.55	
631.47	52104.59	
631.669	52098.45	
631.868	51985.81	
632.067	51510.68	
632.266	52010.39	
632.465	51658.13	
632.664	51889.55	
632.863	52278.67	
633.061	52217.23	
633.26	52006.29	
633.459	51209.63	
633.658	52385.16	
633.857	51840.4	
634.055	51848.6	
634.254	51910.03	
634.453	51651.99	
634.652	52184.46	
634.85	52102.54	
635.049	52215.18	
635.248	51752.34	
635.446	51629.46	
635.645	51576.22	
635.844	51357.08	
636.042	51400.09	
636.241	51778.96	
636.44	51688.85	
636.638	51647.89	
636.837	51232.16	
637.035	51608.98	
637.234	51570.07	
637.432	51707.29	
637.631	51129.76	
637.829	51799.44	
638.028	51328.41	
638.226	51291.55	
638.425	51453.34	
638.623	51017.12	
638.822	51406.23	
639.02	51121.57	
639.218	51838.36	
639.417	50697.64	
639.615	51301.79	
639.813	51377.56	
640.012	51482.01	
640.21	51115.42	
640.408	50765.22	
640.607	50632.1	
640.805	51008.93	
